,Filename,RelFreq X,RelFreq NUM,RelFreq SPACE,RelFreq NOUN,RelFreq PROPN,RelFreq CCONJ,RelFreq ADJ,RelFreq PUNCT,RelFreq SCONJ,RelFreq ADV,RelFreq AUX,RelFreq VERB,RelFreq ADP,RelFreq DET,RelFreq PRON,RelFreq PART,RelFreq INTJ,No. Unique PER,No. Unique LOC,No. Unique ORG,RelFreq SYM
212,1069.a3.txt,0.011325028312570781,0.007927519818799546,0.009060022650056626,0.18799546998867497,0.022650056625141562,0.02944507361268403,0.06342015855039637,0.13137032842582105,0.039637599093997736,0.03850509626274066,0.07021517553793885,0.08267270668176671,0.1087202718006795,0.08040770101925254,0.07701019252548132,0.03737259343148358,0.0011325028312570782,0,0,3,0.0011325028312570782
213,2040.a3.txt,0.011734028683181226,0.010430247718383311,0.011734028683181226,0.2242503259452412,0.003911342894393742,0.018252933507170794,0.05867014341590613,0.061277705345501955,0.035202086049543675,0.024771838331160364,0.07953063885267275,0.10691003911342895,0.121251629726206,0.12516297262059975,0.07953063885267275,0.027379400260756193,,0,0,1,
214,1052.a3.txt,0.0062402496099844,0.0031201248049922,0.0093603744149766,0.21996879875195008,0.0078003120124804995,0.0202808112324493,0.0655226209048362,0.0842433697347894,0.028081123244929798,0.0327613104524181,0.0748829953198128,0.11076443057722309,0.12324492979719189,0.0873634945397816,0.0904836193447738,0.0343213728549142,,0,0,0,0.0015600624024961
215,0198.a3.txt,0.010550996483001172,0.010550996483001172,0.009378663540445486,0.182883939038687,0.011723329425556858,0.03048065650644783,0.04572098475967175,0.10082063305978899,0.03048065650644783,0.0492379835873388,0.08206330597889801,0.10082063305978899,0.10316529894490035,0.0914419695193435,0.11254396248534584,0.02813599062133646,,0,0,0,
216,3026.a3.txt,0.012254901960784314,0.0012254901960784314,0.00857843137254902,0.15808823529411764,0.023284313725490197,0.04411764705882353,0.056372549019607844,0.0821078431372549,0.022058823529411766,0.03553921568627451,0.0784313725490196,0.12867647058823528,0.09803921568627451,0.0784313725490196,0.12990196078431374,0.0428921568627451,,0,0,2,
217,4048.a3.txt,0.011523687580025609,0.010243277848911651,0.010243277848911651,0.1997439180537772,0.016645326504481434,0.03585147247119078,0.06658130601792574,0.0973111395646607,0.028169014084507043,0.06530089628681178,0.05761843790012804,0.09859154929577464,0.09218950064020487,0.08578745198463508,0.08578745198463508,0.03841229193341869,,0,1,1,
218,0156.a3.txt,0.011111111111111112,0.006172839506172839,0.011111111111111112,0.19876543209876543,0.0049382716049382715,0.022222222222222223,0.056790123456790124,0.07777777777777778,0.044444444444444446,0.040740740740740744,0.08765432098765433,0.11358024691358025,0.09259259259259259,0.07654320987654321,0.10493827160493827,0.050617283950617285,,0,0,1,
219,2067.a3.txt,0.011734028683181226,0.002607561929595828,0.007822685788787484,0.18513689700130379,0.00651890482398957,0.03389830508474576,0.06258148631029987,0.05997392438070404,0.041720990873533245,0.03389830508474576,0.09778357235984354,0.12255541069100391,0.07561929595827901,0.09256844850065189,0.11734028683181226,0.0469361147327249,0.001303780964797914,0,0,0,
220,4012.a3.txt,0.011378002528445006,0.01390644753476612,0.008849557522123894,0.19469026548672566,0.007585335018963337,0.02654867256637168,0.061946902654867256,0.08343868520859671,0.029077117572692796,0.04424778761061947,0.07332490518331226,0.12515802781289506,0.10240202275600506,0.0695322376738306,0.10493046776232617,0.04298356510745891,,0,0,1,
221,2064.a3.txt,0.01403061224489796,0.006377551020408163,0.008928571428571428,0.20408163265306123,0.025510204081632654,0.03571428571428571,0.0625,0.07525510204081633,0.02040816326530612,0.03316326530612245,0.08418367346938775,0.09056122448979592,0.11989795918367346,0.09948979591836735,0.0778061224489796,0.042091836734693876,,0,0,2,
